dtc,meanRelabund,domTaxa,minClusterSize,deepSplit,mgCST
7,0.5247611256135042,Lactobacillus_iners_1,24,4,9
6,0.6644644578204585,Lactobacillus_iners_2,24,4,10
20,0.7309264909778329,Lactobacillus_jensenii_1,24,4,11
10,0.39437903000638175,UBA629_sp005465875_1,24,4,12
11,0.364629754477797,UBA629_sp005465875_2,24,4,13
15,0.5306104112937444,Gardnerella_vaginalis_1,24,4,14
1,0.2445868186510835,Gardnerella_vaginalis_C_1,24,4,15
14,0.2911636812239536,Gardnerella_swidsinkii_1,24,4,16
5,0.3220407155223862,Gardnerella_piotii_1,24,4,17
8,0.4012191745475793,Prevotella_bivia,24,4,18
12,0.604009325129635,Lactobacillus_paragasseri,24,4,19
3,0.22927482844124877,MultiGenera,24,4,20
3,0.8866540198969887,Lactobacillus_crispatus_1,25,0,1
5,0.8380748221962542,Lactobacillus_crispatus_2,25,0,2
2,0.6940538719934466,Lactobacillus_iners_1,25,0,3
4,0.6644644578204585,Lactobacillus_iners_2,25,0,4
1,0.39453745669185686,MultiGenera,25,0,5
4,0.8866540198969887,Lactobacillus_crispatus_1,25,1,1
6,0.8380748221962542,Lactobacillus_crispatus_2,25,1,2
3,0.5797395234126592,Lactobacillus_crispatus_4,25,1,3
7,0.8828265723617716,Lactobacillus_crispatus_5,25,1,4
2,0.6940538719934466,Lactobacillus_iners_1,25,1,5
5,0.6644644578204585,Lactobacillus_iners_2,25,1,6
1,0.2972921594390774,MultiGenera,25,1,7
5,0.8866540198969887,Lactobacillus_crispatus_1,25,2,1
7,0.8380748221962542,Lactobacillus_crispatus_2,25,2,2
3,0.5445626951339257,Lactobacillus_crispatus_3,25,2,3
10,0.8563573094226997,Lactobacillus_crispatus_4,25,2,4
9,0.8828265723617716,Lactobacillus_crispatus_5,25,2,5
2,0.6940538719934466,Lactobacillus_iners_1,25,2,6
6,0.6644644578204585,Lactobacillus_iners_2,25,2,7
8,0.39437903000638175,UBA629_sp005465875_1,25,2,8
4,0.34984922568526383,Gardnerella_vaginalis_1,25,2,9
1,0.25648430190787763,MultiGenera,25,2,10
4,0.8866540198969887,Lactobacillus_crispatus_1,25,3,1
7,0.8380748221962542,Lactobacillus_crispatus_2,25,3,2
13,0.7963402667037426,Lactobacillus_crispatus_3,25,3,3
12,0.8563573094226997,Lactobacillus_crispatus_4,25,3,4
10,0.8828265723617716,Lactobacillus_crispatus_5,25,3,5
2,0.6940538719934466,Lactobacillus_iners_1,25,3,6
6,0.6644644578204585,Lactobacillus_iners_2,25,3,7
14,0.7309264909778329,Lactobacillus_jensenii_1,25,3,8
8,0.39437903000638175,UBA629_sp005465875_1,25,3,9
9,0.364629754477797,UBA629_sp005465875_2,25,3,10
11,0.5306104112937444,Gardnerella_vaginalis_1,25,3,11
5,0.3148401423065462,Gardnerella_swidsinkii_1,25,3,12
3,0.4923748517774686,Lactobacillus_paragasseri,25,3,13
1,0.2371869720812749,MultiGenera,25,3,14
2,0.8866540198969887,Lactobacillus_crispatus_1,25,4,1
19,0.5362506258003945,Lactobacillus_crispatus_1,25,4,2
9,0.8380748221962542,Lactobacillus_crispatus_2,25,4,3
18,0.7963402667037426,Lactobacillus_crispatus_3,25,4,4
17,0.8563573094226997,Lactobacillus_crispatus_4,25,4,5
13,0.8828265723617716,Lactobacillus_crispatus_5,25,4,6
16,0.6560232446138963,Lactobacillus_gasseri_1,25,4,7
4,0.8378296646892298,Lactobacillus_iners_1,25,4,8
7,0.5247611256135042,Lactobacillus_iners_1,25,4,9
6,0.6644644578204585,Lactobacillus_iners_2,25,4,10
20,0.7309264909778329,Lactobacillus_jensenii_1,25,4,11
10,0.39437903000638175,UBA629_sp005465875_1,25,4,12
11,0.364629754477797,UBA629_sp005465875_2,25,4,13
15,0.5306104112937444,Gardnerella_vaginalis_1,25,4,14
1,0.2445868186510835,Gardnerella_vaginalis_C_1,25,4,15
14,0.2911636812239536,Gardnerella_swidsinkii_1,25,4,16
5,0.3220407155223862,Gardnerella_piotii_1,25,4,17
8,0.4012191745475793,Prevotella_bivia,25,4,18
12,0.604009325129635,Lactobacillus_paragasseri,25,4,19
3,0.22927482844124877,MultiGenera,25,4,20
3,0.8866540198969887,Lactobacillus_crispatus_1,26,0,1
5,0.8380748221962542,Lactobacillus_crispatus_2,26,0,2
2,0.6940538719934466,Lactobacillus_iners_1,26,0,3
4,0.6644644578204585,Lactobacillus_iners_2,26,0,4
1,0.39453745669185686,MultiGenera,26,0,5
4,0.8866540198969887,Lactobacillus_crispatus_1,26,1,1
6,0.8380748221962542,Lactobacillus_crispatus_2,26,1,2
3,0.5797395234126592,Lactobacillus_crispatus_4,26,1,3
7,0.8828265723617716,Lactobacillus_crispatus_5,26,1,4
2,0.6940538719934466,Lactobacillus_iners_1,26,1,5
5,0.6644644578204585,Lactobacillus_iners_2,26,1,6
1,0.2972921594390774,MultiGenera,26,1,7
5,0.8866540198969887,Lactobacillus_crispatus_1,26,2,1
7,0.8380748221962542,Lactobacillus_crispatus_2,26,2,2
3,0.5445626951339257,Lactobacillus_crispatus_3,26,2,3
10,0.8563573094226997,Lactobacillus_crispatus_4,26,2,4
9,0.8828265723617716,Lactobacillus_crispatus_5,26,2,5
2,0.6940538719934466,Lactobacillus_iners_1,26,2,6
6,0.6644644578204585,Lactobacillus_iners_2,26,2,7
8,0.39437903000638175,UBA629_sp005465875_1,26,2,8
4,0.34984922568526383,Gardnerella_vaginalis_1,26,2,9
1,0.25648430190787763,MultiGenera,26,2,10
4,0.8866540198969887,Lactobacillus_crispatus_1,26,3,1
7,0.8380748221962542,Lactobacillus_crispatus_2,26,3,2
13,0.7963402667037426,Lactobacillus_crispatus_3,26,3,3
12,0.8563573094226997,Lactobacillus_crispatus_4,26,3,4
10,0.8828265723617716,Lactobacillus_crispatus_5,26,3,5
2,0.6940538719934466,Lactobacillus_iners_1,26,3,6
6,0.6644644578204585,Lactobacillus_iners_2,26,3,7
14,0.7309264909778329,Lactobacillus_jensenii_1,26,3,8
8,0.39437903000638175,UBA629_sp005465875_1,26,3,9
9,0.364629754477797,UBA629_sp005465875_2,26,3,10
11,0.5306104112937444,Gardnerella_vaginalis_1,26,3,11
5,0.3148401423065462,Gardnerella_swidsinkii_1,26,3,12
3,0.4923748517774686,Lactobacillus_paragasseri,26,3,13
1,0.2371869720812749,MultiGenera,26,3,14
2,0.8866540198969887,Lactobacillus_crispatus_1,26,4,1
19,0.5362506258003945,Lactobacillus_crispatus_1,26,4,2
9,0.8380748221962542,Lactobacillus_crispatus_2,26,4,3
18,0.7963402667037426,Lactobacillus_crispatus_3,26,4,4
17,0.8563573094226997,Lactobacillus_crispatus_4,26,4,5
13,0.8828265723617716,Lactobacillus_crispatus_5,26,4,6
16,0.6560232446138963,Lactobacillus_gasseri_1,26,4,7
4,0.8378296646892298,Lactobacillus_iners_1,26,4,8
7,0.5247611256135042,Lactobacillus_iners_1,26,4,9
6,0.6644644578204585,Lactobacillus_iners_2,26,4,10
20,0.7309264909778329,Lactobacillus_jensenii_1,26,4,11
