UID,phosphate,lactate,leucine,glutamate,isoleucine,choline,phenylalanine,proline,creatine,alanine,succinate,arginine,creatinine,glutamine,aspartate,lysine,serine,X-17137,threonine,5-aminovalerate,ornithine,glycerophosphorylcholine (GPC),tryptophan,histamine,tyramine,pipecolate,taurine,carnitine,beta-hydroxyisovaleroylcarnitine,asparagine,tyrosine,glucose,X-16938,glycine,cadaverine,citrulline,deoxycarnitine,maltose,phenethylamine,acetylcarnitine (C2),5-oxoproline,N-acetyl-cadaverine,hydroxyproline,putrescine,methionine sulfoxide,betaine,2-piperidinone,thioproline,spermine,X-26121,X-14056,N-acetylputrescine,glycerate,triethanolamine,xanthine,threonate,nicotinate,guanine,glycerol,maltotriose,cytosine,citrate,erythronate*,N-acetylserine,maltotetraose,valine,imidazole propionate,spermidine,valylglycine,alanylleucine,X-25936,phenylalanylglycine,butyrylcarnitine (C4),alpha-hydroxyisovalerate,adenine,N-acetylmethionine sulfoxide,3-aminoisobutyrate,(N(1) + N(8))-acetylspermidine,malate,4-hydroxybutyrate (GHB),3-(4-hydroxyphenyl)lactate (HPLA),glycerophosphoethanolamine,valylleucine,X-25109,sulfate*,hypoxanthine,X-25244,gluconate,trigonelline (N'-methylnicotinate),glycerophosphoglycerol,propionylcarnitine (C3),cysteine,leucylglycine,uracil,glycylleucine,2-hydroxyglutarate,adipate,2-O-methylascorbic acid,dimethylarginine (ADMA + SDMA),urea,phosphoethanolamine (PE),pyruvate,stachydrine,urate,X-25957,tryptamine,N-acetylglucosamine/N-acetylgalactosamine,valylglutamine,ascorbate (Vitamin C),2-methylbutyrylcarnitine (C5),sphingosine,X-25955,tryptophan betaine,isobutyrylcarnitine (C4),dimethylglycine,aconitate [cis or trans],sarcosine,p-cresol sulfate,beta-alanine,trans-urocanate,N-acetylhistamine,uridine,phosphocholine,phenyllactate (PLA),N-acetylneuraminate,isovalerylcarnitine (C5),sedoheptulose,mannitol/sorbitol,lyxonate,alpha-ketoglutarate,methionine,tricarballylate,alpha-hydroxyisocaproate,N-acetylaspartate (NAA),trimethylamine N-oxide,cysteinylglycine,myo-inositol,glutamine_degradant*,phenylacetylglutamine,N-acetylglutamate,glycylvaline,glutaminylleucine,X-23662,"glutathione, oxidized (GSSG)",threonylphenylalanine,"N,N,N-trimethyl-alanylproline betaine (TMAP)","N1,N12-diacetylspermine",X-23644,lysylleucine,orotate,1-methyladenine,diacetylspermidine*,pantothenate (Vitamin B5),histidine,N-acetylglucosaminitol,inosine,N-acetylglutamine,NAD+,1-methylhistamine,N-acetylthreonine,glycerophosphoserine*,N-acetylmethionine,5-methylthioadenosine (MTA),allo-isoleucine,mevalonolactone,palmitoyl sphingomyelin (d18:1/16:0),3-hydroxy-3-methylglutarate,hippurate,AMP,N-acetylalanine,"N6,N6-dimethyllysine",maltopentaose,sphinganine,2-hydroxy-3-methylvalerate,glucuronate,ribonate,beta-citrylglutamate,"N6,N6,N6-trimethyllysine",1-methylnicotinamide,2-hydroxy-4-(methylthio)butanoic acid,N-acetyl-isoputreanine,X-25111,hypotaurine,N-palmitoyl-sphingosine (d18:1/16:0),2-hydroxybutyrate/2-hydroxyisobutyrate,leucylglutamine*,adenosine,imidazole lactate,N-acetylasparagine,indolelactate,X-25102,4-acetamidobutanoate,cysteine-glutathione disulfide,X-25948,"N,N,N-trimethyl-5-aminovalerate",1-palmitoyl-2-oleoyl-GPC (16:0/18:1),tyrosylglycine,gulonate*,"2R,3R-dihydroxybutyrate",pyrimethamine,phenol sulfate,pseudouridine,arabonate/xylonate,prolylglycine,N(1)-acetylspermine,"glutathione, reduced (GSH)",3-hydroxystachydrine*,glycylisoleucine,2-isopropylmalate,X-25790,leucylalanine,1-methyl-4-imidazoleacetate,dihydroferulate,thymine,nicotinamide riboside,phenylalanylalanine,2-oxoarginine*,4-hydroxyglutamate,4-imidazoleacetate,kynurenine,4-guanidinobutanoate,(S)-3-hydroxybutyrylcarnitine,1-methylhistidine,ribose,"1,5-anhydroglucitol (1,5-AG)",prolylhydroxyproline,N6-methyllysine,2-aminoadipate,X-25004,gamma-glutamylglutamate,formiminoglutamate,pyridoxate,agmatine,isoleucylglycine,cholesterol sulfate,3-indoxyl sulfate,X-25639,hexanoylcarnitine (C6),"3,4-dihydroxybutyrate",ethylmalonate,ergothioneine,X-15161,oxindolylalanine,"cis-3,4-methyleneheptanoylcarnitine",1-stearoyl-2-oleoyl-GPC (18:0/18:1),fructose,CDP-choline,X-23593,gamma-glutamyl-epsilon-lysine,"N2,N2-dimethylguanine",X-18779,S-methylcysteine sulfoxide,guanosine,gamma-aminobutyrate (GABA),3-amino-2-piperidone,X-12100,1-methylhypoxanthine,X-23639,fumarate,3-phosphoglycerate,nicotinamide,glutarate (C5-DC),lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),"2S,3R-dihydroxybutyrate",2-hydroxyadipate,glycerophosphoinositol*,X-25180,allantoin,"2,8-quinolinediol",cholesterol,3-sulfo-L-alanine,X-21283,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,tiglyl carnitine (C5),catechol sulfate,lamivudine,3-(4-hydroxyphenyl)propionate,4-methylcatechol sulfate,pyridoxamine,3-ureidopropionate,arabitol/xylitol,mannonate*,6-oxopiperidine-2-carboxylate,alpha-ketoglutaramate*,CDP-ethanolamine,mevalonate,N-methylproline,N-acetylarginine,5-methylcytosine,2-oxoadipate,tryptophylglycine,X-25563,2-keto-3-deoxy-gluconate,"N2-acetyl,N6,N6-dimethyllysine",glycerol 3-phosphate,X-25485,argininate*,phytosphingosine,o-Tyrosine,dihydroorotate,cis-4-decenoylcarnitine (C10:1),octanoylcarnitine (C8),"N2,N5-diacetylornithine",1-methyl-5-imidazoleacetate,fructosyllysine,chiro-inositol,myristoleoylcarnitine (C14:1)*,X-13431,ascorbic acid 2-sulfate,2'-O-methyluridine,N-delta-acetylornithine,heptadecasphingosine (d17:1),"1,2,3-benzenetriol sulfate (2)",azelate (C9-DC),X-12753,S-adenosylmethionine (SAM),methylsuccinate,quinolinate,palmitoylcarnitine (C16),guanidinoacetate,N-acetylalliin,orotidine,N-acetylhistidine,quinate,10-hydroxystearate,4-methyl-2-oxopentanoate,UDP-N-acetylglucosamine/galactosamine,X-19913,homocysteine,C-glycosyltryptophan,cytidine,nicotinate ribonucleoside,carnosine,"1,2-dipalmitoyl-GPC (16:0/16:0)",5-methylthioribose**,laurylcarnitine (C12),stearoylcarnitine (C18),N-acetyl-2-aminoadipate,gamma-glutamylglutamine,N-acetylglucosaminylasparagine,N-alpha-acetylornithine,N1-Methyl-2-pyridone-5-carboxamide,N-formylmethionine,3-methyl-2-oxobutyrate,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,N-palmitoyl-sphinganine (d18:0/16:0),"2,3-dihydroxyisovalerate","5,6-dihydrouridine",2-methylcitrate/homocitrate,X-15486,phenylacetylglutamate,X-12013,mannose,1-methyl-5-imidazolelactate,N-acetylcysteine,beta-hydroxyisovalerate,X-25047,4-hydroxyhippurate,Isobar: hexose diphosphates,anserine,6-phosphogluconate,X-22162,3-methyl-2-oxovalerate,gamma-glutamylthreonine,metformin,3-methylglutaconate,heme,succinylcarnitine (C4-DC),3-formylindole,X-12027,kynurenate,N-acetylhomocitrulline,13-HODE + 9-HODE,X-25271,ribitol,UDP-glucuronate,sucrose,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",N-acetylmuramyl-alanyl-isoglutamine,5-hydroxylysine,7-methylguanine,X-25984,gamma-glutamylisoleucine*,decanoylcarnitine (C10),1-methyladenosine,S-carboxyethylcysteine,X-12680,methyl glucopyranoside (alpha + beta),indoleacetate,nicotinamide ribonucleotide (NMN),X-25007,2'-deoxyinosine,butyrylputrescine/isobutyrylputrescine,X-11843,X-12216,N-acetylleucine,3-hydroxyhippurate,pregnanediol-3-glucuronide,pantoate,4-acetaminophen sulfate,X-12543,5-dodecenoylcarnitine (C12:1),acesulfame,N6-acetyllysine,S-allylcysteine,X-12740,N-acetylmuramate,2'-deoxyuridine,X-23659,N-acetyltheanine,val-val-ala,N-acetylphenylalanine,acetylagmatine,4-allylcatechol sulfate,p-cresol glucuronide*,"hydroxy-N6,N6,N6-trimethyllysine*",histidylalanine,hydroxyasparagine**,N-acetyltaurine,4-hydroxyphenylacetate,N-acetylvaline,"2,8-quinolinediol sulfate",histidine betaine (hercynine)*,1-methylxanthine,pseudoephedrine,X-12007,O-sulfo-L-tyrosine,ondansetron,phosphoenolpyruvate (PEP),5-aminoimidazole-4-carboxamide,adipoylcarnitine (C6-DC),3-phenylpropionate (hydrocinnamate),N-acetylisoleucine,guaiacol sulfate,N-methylhydantoin,erythritol,gamma-glutamyl-alpha-lysine,sulfadoxine,3-methoxycatechol sulfate (1),"5alpha-pregnan-3beta,20alpha-diol disulfate",N-acetylcarnosine,thymidine,N-acetyltyrosine,melamine,dopamine 3-O-sulfate,metronidazole,vanillylmandelate (VMA),3-(3-amino-3-carboxypropyl)uridine*,1-methylguanidine,picolinate,eugenol sulfate,X-23890,2-methoxyresorcinol sulfate,isovalerylglycine,hexanoylglutamine,4-hydroxyphenylpyruvate,1-methylguanine,gamma-glutamylleucine,N6-succinyladenosine,X-25247,hydantoin-5-propionate,homostachydrine*,2-hydroxyacetaminophen sulfate*,X-21821,ferulic acid 4-sulfate,menthol glucuronide,X-16124,glutamine conjugate of C6H10O2 (2)*,X-17009,vanillate,glucuronide of C10H18O2 (7)*,5-(galactosylhydroxy)-L-lysine,methionine sulfone,X-13729,X-17676,furaneol sulfate,N4-acetylsulfamethoxazole*,2-hydroxyhippurate (salicylurate),4-acetamidophenylglucuronide,2-methoxyhydroquinone sulfate (1),hydroquinone sulfate,X-12407,X-12701,isobutyrylglycine (C4),X-12411,trimethoprim,2'-AMP,cinnamoylglycine,3-hydroxypyridine sulfate,(3'-5')-guanylylcytidine,3-methylhistidine,"adenosine 3',5'-cyclic monophosphate (cAMP)",glutamine conjugate of C6H10O2 (1)*,indoleacetylglutamine,3-(N-acetyl-L-cystein-S-yl) acetaminophen,X-17674,X-15503,3-(methylthio)acetaminophen sulfate*,N-(2-furoyl)glycine,(3'-5')-adenylylcytidine,butyrylglycine (C4),vanillic acid glycine,N-acetylpyrraline,androsterone glucuronide,oleoylcarnitine (C18:1),3-(cystein-S-yl)acetaminophen*,X-13723,"N2,N6-diacetyllysine",4-vinylphenol sulfate,indolepropionylglycine,X-12707,pyrraline,N-acetyl-2-aminooctanoate*,X-12714,X-17342,2-aminophenol sulfate,decadienedioic acid (C10:2-DC)**,vanillactate,"2,6-dihydroxybenzoic acid",maltol sulfate,N-butyryl-leucine,2-hydroxysebacate,X-23287,6-hydroxyindole sulfate,glucuronide of C10H18O2 (8)*,X-12267,ferulylglycine (2),4-acetamidophenol,5-methyluridine (ribothymidine),hexanoylglycine (C6),gamma-CEHC glucuronide*,X-18935,ferulylglycine (1),2-methylbutyrylglycine (C5),"1,2,3-benzenetriol sulfate (1)",3-(3-hydroxyphenyl)propionate sulfate,(3'-5')-uridylylcytidine*,2-oxindole-3-acetate,pyridoxine (Vitamin B6),5-hydroxy-2-methylpyridine sulfate,2-methoxyhydroquinone sulfate (2),3-hydroxy-2-ethylpropionate,N4-acetylsulfadoxine,glucuronide of C12H22O4 (1)*,X-25801,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,etiocholanolone glucuronide,glucuronide of C14H26O4 (1)*,2-acetamidophenol sulfate,saccharin,N-butyryl-isoleucine,3-hydroxy-2-methylpyridine sulfate,indole-3-carboxylate,glucuronide of C14H26O4 (2)*,glucuronide of C10H18O2 (1)*,sulforaphane-N-acetyl-cysteine,glucuronide of C12H22O4 (2)*,X-24736
30_00525_02,2762951022,281919178,57657823,82420720,22633275.8,329789033,24207227,79620485,92042313,102563877,650308446,2003967,49258545,85011330,13199529,5026080,23078210,34890145,19587595,160235639,4623821,,3745608,50495932,89865727,157291809,43372893,10296261,83106533,112294,589894,27955543,7999843,10985983,144444267,26571361,113180388,34183857,12415813,673898,10664998,100745908,20353014,42192322,917924,9462892,110372888,917429,9194281,372600,4508994,32791329,2635782,734393,42037016,501836,22829311,2240657,1247126,4489633,3413277,2702207,1752521,2269608,2061996,1082059,21400435,6093256,1143754,1102106,3918682,303973,,15162067,3828244,1017396,3012350,3104128,7252299,5102588,3801978,,908467,4465491,3632019,2076179,,180536,936692,245306,71308,343391,1243364,6699718,1636983,4940852,1418189,170862,2555707,479151,3791026,3359674,230561,968774,,,5637133,1713718,,,590721,307685,432330,,1326143,91515,11929257,911808,2576003,1723795,5330351,279954,841822,3291736,6485336,285861,229270,,418905,4028860,130468,247977,4017711,1067362,2055049,,1424572,1447748,764255,2268376,459846,403130,7056556,,229283,429167,1296282,187490,553480,977170,1911548,3403709,1226438,205079,1424236,37930,1110971,,3368845,222454,,473407,1470363,9572516.9,4496070,97643,556504,,104271,847703,1426933,195791,325373,1567264,220766,574250,170177,343423,,1610627,392525,89711,312979,772377,1319900,588224,101109,328310,600360,655933,34921,557571,,,387194,,27853,248791,357044,,369014,426807,146669,370473,441249,,,187621,,354488,817072,266078,,2217836,,223045,230812,135438,92675,289919,374832,,,314009,,,409338,956180,,,1531895,984332,,176318,224863,331882,383321,,,393982,,,,,,553087,295223,429775,419356,1370711,335682,215763,34526,,557725,,,376613,510371,1208295,349998,1122504,,,967835,117911,42604,34862,,,48839,552209,,,45667,,2566213,40146,382131,173957,151324,53555,106015,436226,295815,1365987,,,,316994,,82937,,,188760,68542,360204,,,114949,,,,147069,,,,,,190927,58600,,,103084,,314783,100888,206977,,76359,,,72277,,,647384,41212,284454,,,26478,,,,47685,,,508675,70579,,919794,35063,57013,616303,,198391,,,80931,,65229,,,268720,,,61255,23543,55213,,94754,,373147,,,69925,,,229350,,227260,,230864,,54940,,,,38472,,,105765,,,,,24490,,,,,19423,57134,509491,,,50014,,,180234,,,,,115152,,,95101,105178,,,57029,53837,,,,,,,105393,660744,72242,,,162759,,,,,185061,34126,,111534,,,,91259,,,,,,33606,,,,,,,,,,,,,,,,,,,,,,,,32290,,,116965,,,,,,,,,,,,37096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30_00528_02,3430022399,321456972,247619976,232334920,173348324,539444670,82781151,87085668,124682446,92174773,57336433,22634808,53556240,58046195,48489198,20855162,44928953,27849532,39515426,229295265,2870770,61996894,30459871,53781374,69882980,36745652,34520029,43145738,32236043,161770,2525713,27295546,6287617,17380250,31350219,35663903,33478898,2930526,36780766,19526140,15489676,6007315,7042395,31213965,11351597,8666125,7558114,7778776,15286966,119543,2445602,5873644,1973081,1691857,60552812,1193599,28197197,1283112,308262,1204039,12653017,1672894,3720598,5054029,546371,2999391,2486819,8941138,2603132,1602442,5259997,948273,2056545,1427688,18057240,4438849,3128160,5320839,3828869,2524434,905804,3062713,1864303,1590853,680912,3946261,1416340,158906,3218668,858747,1367381,1056425,1786496,13694416,793889,1802106,1128205,1131547,2603021,,5285182,313304,4181086,902949,1279411,719204,1524766,936669,,1443166,1239022,785116,400881,1521835,533877,190784,,1102917,2056092,1117557,616747,417782,3132759,1287469,2965358,2425042,,80262,988968,599713,559682,62206,1004752,371019,678271,400852,1362447,862225,927023,520394,559548,279900,,221942,505427,319625,390851,,328703,,2674320,1985249,947235,130037,1088995,164088,720875,371170,1096253,358653,2836142,457314,1257470,,577768,284110,777701,116337,483178,1063600,784126,89176,1189268,399596,212158,356062,550729,492244,,485655,671488,300293,356553,565500,577923,333035,1172231,352019,391083,725155,136020,222735,402383,285204,230314,325280,72552,664277,,2109363,127175,882711,251586,,638616,,337684,117507,,530880,442450,318452,,233714,,179020,85658,382193,454158,211773,,353865,,191561,98741,44120,233886,,28863,975484,,,,155530,37624,333237,466403,,,,149406,227106,649183,,249389,123249,712733,245810,393572,,336642,61710,306834,,,122714,,135078,310533,693695,,269733,,,,384157,40280,105210,,,301269,355234,228861,301997,63764,,,,247230,89190,201837,67273,,69759,307772,41626,455432,83360,727008,,,,,,389533,29238,,74193,,,,,,119378,,,251415,,,327851,,,,,,,,128358,,,,,95766,,364691,,91779,,55507,69115,127528,,,,29811,,,,231601,149012,,,31445,,,,,,112890,,,,,,,,99738,,100344,,204541,,,53903,,,,,,53995,,,,,93766,86632,,,,,,66701,,65991,,,,,,,,,34096,,,33973,,,45065,,,232531,,,43340,,,52929,,,,22961,,,,,,,,,,,,,111137,,,,,66038,29243,,,,,,,,,,,,,,,,,,,,,,,,,,,25004,,,,,,,,,,,,,,120632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28883,,,
30_00532_04,3042676657,95469976,27645592,75414097,62030439,150274444,2343015,88975236,38773276,125104757,21635587,585101,26061646,10594838,5077402,2610624,15033280,40271772,8850825,87548625,790782,301960,907365,17725803,65413259,26386338,15925557,9004607,49151633,118367,,14008524,11564795,10771861,44145733,12580294,23818275,8914239,14153361,778924,2511323,55720135,6553309,33740294,347666,2971746,25377159,512463,4372424,,2063618,32036691,6459434,5664763,11100148,2242134,16196951,1523902,1364272,795636,105512,2655001,3015937,1672690,391044,1899974,6542907,6702531,,,2073758,103804,,15230896,1513455,507418,2934138,1456724,1974797,2735971,395616,,,1338156,413008,1210963,,101743,174421,,,113185,441952,3672114,494255,2446777,2691359,105440,1362891,,494198,275284,705209,311204,,,3245158,85800,,,,138887,86941,617997,358558,46952,2485752,180442,1282887,1771736,1785522,290094,399431,304031,3477933,,578771,,176729,754494,,640143,1392835,1204670,1907643,197310,317320,,106160,2795341,504753,,3550389,,,198575,443167,,,327022,,1298073,880080,,454215,97401,559970,,996613,114926,,87958,235555,,,,389121,,,357646,282095,,,2166106,80526,179351,93961,199263,,390294,260265,175406,,,2787028,,330584,,376785,97842,,635515,,,378184,,,60114,443040,,79591,285821,,,169909,,,,,149731,,337884,,490507,,,,,,,,94061,,431934,,,,67817,,119853,470094,63211,258486,,,159756,320447,,,,,141861,,,,1440061,,125258,71918,,290665,25860,139532,,162500,,,146724,156877,103603,,335457,,,,,,,,,,155355,,,16490,2831840,132353,,231946,126918,39648,,,80433,,,,,135849,,,,844378,,,,,,,,,,,112981,,,,,,20976,,,,89478,,,,45402,,76712,,,,,,,,,,,69271,,,,,,,259166,,,187996,,,204487,,,,,39582,,,,324341,,,,,,52126,,,,855754,,,66970,94188,,,,,,261265,,,,,,,,,60589,,,,,,,,,,,70491,,,,40514,,,,,,,,,,,59953,,,,,,,,,,,,,32495,,,,36690,,,,,25909,37404,,,62536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30_00536_05,3283604464,13177622,40573925,24586978,30465563,37796204,24419254,56179756,27048105,18913505,4452255,5076882,4332412,15174008,7977389,10958500,3707794,36832253,4362499,1603590,3981408,1822576,2603376,,151821,44119781,6362311,5708946,65701537,1127679,3130236,4670331,3309960,3388888,312194,11164216,1738295,4049663,,4127819,1556858,82632,1010313,2619302,497198,4942165,6871917,388757,2106534,,249142,129796,891402,33346853,7023851,2871091,1579170,181311,476244,303641,136940,1184012,622853,760549,91447,498290,145027,1829706,,162098,274320,,,198262,345723,746749,515740,413869,781119,,506510,,119237,37217,,554044,,315428,,32634,1183409,37016,280837,748170,143855,480385,474353,288939,,,1930903,,,86724,987817,,,,,521560,,154510,134930,663424,215924,84246,,,427621,478910,,86978,2627722,226870,,583442,,,,,91364,40214,162808,167393,160986,,,,,,119680,,,110168,,,,,,,,,174203,,51643,55120,93090,380834,,78537,,121974,128174,,,281545,,,1121767,,,,270773,69937,,,73562,,,,,,,,1161283,,507459,,,60929,,,,,205653,421104,,122349,,,,50778,,,,,,,,,76227,,,195690,,,,,,,,366623,,,,,,,,,,,,46582,57580,,488965,,,,,,,,,,,,,,320230,,46397,,,,,,,83394,,,,,,,,,,,,,,,,,,,,125766,,,,,,,,,,,,,,,,,,,,,,,,,,,,73224,,18202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68783,,,,,,95006,,,,53554,,,,,,,46084,,,,,,,,,,,63569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30_00544_05,3000217834,164736887,104433906,180356415,147860154,361348914,14460853,105449573,111791705,120056100,1297426,1322583,14323434,62910432,29518595,19890914,39349070,214134699,39515104,199862232,3121971,2330777,4853490,61283729,120462569,36141840,48857984,28618727,53545080,225788,2141433,37860712,20094472,15213639,65681429,55960464,39744940,10878434,48109693,14802527,8489020,32720899,10286419,53173320,3210576,9257007,11692103,3067473,10362121,119521,6386250,29128612,12242959,955481,104938599,2384373,67945757,541599,597729,3116852,319512,3436814,3126173,2573857,1378584,5712380,14719890,6551459,1105834,780721,3442537,306367,1612031,17978980,21331838,3501893,3607600,4588692,3036912,3172296,2124345,158789,1131003,1077851,5971677,5020618,444095,334919,260117,383144,1939773,412561,2159211,17535864,885041,2522778,949345,515767,2060814,498825,6785256,1828671,251532,334954,1314111,20625899,2634139,515487,50159,1229728,1433300,210850,1283896,1200434,1092231,158968,13006901,36741,1331087,782277,3022635,506132,14598897,1078727,2650826,1133268,,,220822,4011341,795434,,2493550,415912,1052110,686751,,250055,34425,709934,503464,178045,1908982,,274010,62086,303932,,198982,587402,1569783,1747410,1303041,437218,1425548,142431,572813,,1535153,246971,548691,1108694,2045260,,866652,915878,792622,,211868,1085043,2779267,205876,1887734,3066468,81547,319130,340237,714894,,2738942,263745,349695,1203497,567359,3416738,185286,356034,553217,352047,489327,82703,498986,,,196161,981586,36534,513903,412651,3794681,60859,301320,,,548324,,,153344,,178692,386342,,,4553857,,159621,188946,351808,537897,415645,,360466,,285845,145612,,443251,407584,39102,373098,794578,,,227843,200046,,351634,,,,842133,258134,330739,,490651,1541161,576570,756482,338802,,319315,,129619,,87135,,188750,,151978,699394,,584007,864571,,124000,327521,66259,,,609667,,,399021,,,,,,,45500,169594,,,,154509,,,,129624,115923,,39599,,,86332,100396,,,,,,,,,,,80855,,,121740,237343,,50067,126048,,,,117321,,,,,,,332050,157797,,,62527,,84435,,80693,401048,,,,62764,238063,81165,,,117718,253780,101562,346422,,,127336,,,,210789,,,145190,28135,,105222,214665,67387,,215899,,,,,,170550,,37893,,164516,,,74734,,,,,,39564,,97804,,,,,,629014,,,94674,,,,98592,,,76395,,,,,207668,,,,,,,,59307,,,,,,,98470,149825,91849,,180738,123196,,,,,172215,46545,,,104558,,,,,,,,,,,,,,,,,,,,,,,,26592,,,,,,,,,,,,48601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30_00545_03,2734281662,2464104338,710755789,812368074,439388783,372474396,379343674,437846671,373641962,261189375,250200106,86472994,131188003,109248159,96733314,55036485,149949818,55963421,126632373,,36866191,150387818,56067787,198204781,15224273,2692877,76306274,100144397,28750509,39393732,62273764,31926845,2071607,63902524,16981095,43157726,2878193,28353739,,61159072,41494036,504068,28896585,49506538,64771954,23070912,1266931,26767201,17732752,,46793076,999278,6818724,3260181,10733545,1610647,403314,11206126,1273447,13518237,55588329,1276853,8591685,19118231,5390265,10897503,2134656,11539996,9456438,6556445,6018611,8540377,15159974,,17709129,40868200,12711587,12052211,4499408,,19716256,10759180,4823439,12395936,62986661,11176003,9037378,873096,913133,12330299,18304826,7409809,10175962,480172,3123857,3104413,940534,2881853,4165502,1402200,6152553,6018872,349752,3304652,,,2705253,2479171,,9369354,4361012,5365819,513794,10642014,943558,477288,507473,1390607,4463990,8111418,,4141052,3522244,8450939,364556,8371936,1865274,2623032,3171388,3851825,923552,678564,3629740,2023082,1561550,7469082,3956850,3607375,1230315,1484500,1682342,1893912,,3939520,2490396,750748,3901616,,1709490,5507183,4506156,,1967895,270606,2577247,350286,1441972,2555128,516606,4189676,997945,470780,1065093,,613653,1038493,1393952,4467252,1280281,1682703,661811,1240630,1653169,,709926,878188,3749645,703438,288552,379706,1276528,2453455,,1723181,,1635020,909289,1317120,301067,3415008,2512708,556854,,4175042,1518134,1142290,811013,1395494,445617,,274523,2690539,915597,1227405,1115941,2556941,,421427,,2943412,1117427,743349,,354461,774484,620670,1362711,1035303,584909,619114,910804,1122936,831602,1183313,1708715,,3478682,539683,1453751,489433,269534,180910,,904477,520946,140743,398957,976365,393382,200436,,542427,1075954,,559163,322394,1181623,795352,387574,1365658,391562,910878,721795,1361386,460329,568209,,1125436,188484,733980,,288984,,199714,286416,1238164,1900334,109136,418507,438057,220876,1036608,507494,862269,351098,,,48241,522840,158908,196012,161070,114000,397431,1124087,224495,,867674,1416107,91222,258977,121793,,,298789,261319,,209877,322402,,,283777,,177617,159772,,454771,95651,,978965,215774,242233,390242,51610,,177192,146078,271069,99291,119702,,326487,164534,477376,,608421,1376208,176043,382162,123231,248663,,,,136639,237360,,124183,56507,234531,,30329,51502,,409045,513664,,606796,173402,,204276,18507,,,279380,,286442,50425,59763,,187692,43564,,124460,,98943,,89756,439240,27894,51604,98633,55518,336414,30978,468658,22648,,,479875,,118196,,,102467,,65265,,,,,80192,124138,,,,,27175,,,,,319181,,,,,,,,,162778,42675,,,33405,49996,,,78080,,50609,42790,,,,,,,,,,,,37398,,71206,,,110089,,,,67409,,,,,111018,,,,19986,,,,439479,78366,,,55763,,,,,,,,,,,,,59169,,,,,,,,,,,,,,73865,37424,,,,,,,,,,,,,,,,,,,,,,,,17357,,,,,,,,,,,,,,,,,22438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
