sampleID,mgCST,(N(1) + N(8))-acetylspermidine,"1,5-anhydroglucitol (1,5-AG)",13-HODE + 9-HODE,1-carboxyethylisoleucine,1-carboxyethylleucine,1-carboxyethylphenylalanine,1-carboxyethyltyrosine,1-carboxyethylvaline,1-methyl-4-imidazoleacetate,1-methyladenine,1-methylhistamine,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),1-palmitoyl-2-oleoyl-GPC (16:0/18:1),2-aminoadipate,2-hydroxy-3-methylvalerate,2-hydroxyadipate,2-hydroxybutyrate/2-hydroxyisobutyrate,2-hydroxyglutarate,2-methylbutyrylcarnitine (C5),2-methylcitrate/homocitrate,2'-O-methylguanosine,2-oxoarginine*,2-piperidinone,3-(4-hydroxyphenyl)lactate (HPLA),3-aminoisobutyrate,3-formylindole,3-hydroxy-3-methylglutarate,3-hydroxybutyrylcarnitine (2),3-indoxyl sulfate,3-methyl-2-oxovalerate,3-methylhistidine,4-hydroxyglutamate,4-hydroxyphenylpyruvate,4-imidazoleacetate,4-methyl-2-oxopentanoate,"5,6-dihydrouridine",5-aminovalerate,5-methylthioadenosine (MTA),5-oxoproline,6-oxopiperidine-2-carboxylate,7-methylguanine,acetylcarnitine (C2),aconitate [cis or trans],adenine,adenosine,agmatine,alanine,alanylleucine,alpha-hydroxyisocaproate,alpha-hydroxyisovalerate,alpha-ketoglutarate,anserine,arabitol/xylitol,arginine,asparagine,aspartate,beta-alanine,beta-citrylglutamate,beta-hydroxyisovalerate,betaine,butyrylcarnitine (C4),cadaverine,carnitine,C-glycosyltryptophan,choline,phosphocholine,citrate,citrulline,creatine,creatinine,cysteine,cysteinylglycine,cysteinylglycine disulfide*,cystine,CDP-choline,cytosine,deoxycarnitine,diethanolamine,dimethylarginine (ADMA + SDMA),dimethylglycine,ergothioneine,erythronate*,ethylmalonate,formiminoglutamate,fructose,fucose,fumarate,gamma-glutamyl-epsilon-lysine,gamma-glutamylthreonine,gluconate,glucose,glucuronate,glutamate,glutamine,glutaminylleucine,glutarate (C5-DC),"glutathione, reduced (GSH)",glycerate,glycerol,glycerol 3-phosphate,glycerophosphoethanolamine,glycerophosphoglycerol,glycerophosphoinositol*,glycerophosphorylcholine (GPC),glycerophosphoserine*,glycine,glycylleucine,glycylvaline,guanidinoacetate,guanine,guanosine,gulonate*,hexadecasphingosine (d16:1)*,hippurate,histamine,histidine,homoarginine,homocitrulline,homocysteine,hypotaurine,hypoxanthine,imidazole lactate,imidazole propionate,indolelactate,inosine,isobutyrylcarnitine (C4),isoleucine,isovalerylcarnitine (C5),kynurenate,kynurenine,lactate,leucine,leucylalanine,leucylglutamine*,leucylglycine,lysine,lysylleucine,malate,maleate,maltopentaose,maltose,maltotetraose,maltotriose,mannitol/sorbitol,methionine,methionine sulfoxide,methylmalonate (MMA),mevalonate,myo-inositol,N(1)-acetylspermine,"N,N,N-trimethyl-5-aminovalerate","N1,N12-diacetylspermine",N1-Methyl-2-pyridone-5-carboxamide,"N6,N6,N6-trimethyllysine","N6,N6-dimethyllysine",N6-methyllysine,N-acetylalanine,N-acetylasparagine,N-acetylaspartate (NAA),N-acetyl-cadaverine,N-acetylglucosamine/N-acetylgalactosamine,N-acetylglutamate,N-acetylglutamine,N-acetylhistamine,N-acetylhistidine,N-acetylleucine,N-acetylmethionine,N-acetylmethionine sulfoxide,N-acetylmuramate,N-acetylneuraminate,N-acetylputrescine,N-acetylserine,N-acetyltaurine,N-acetylthreonine,N-acetylvaline,N-delta-acetylornithine,N-formylmethionine,nicotinamide,nicotinate,ornithine,orotate,palmitoyl sphingomyelin (d18:1/16:0),palmitoylcarnitine (C16),pantothenate (Vitamin B5),p-cresol sulfate,phenethylamine,phenol sulfate,phenylacetylglutamate,phenylacetylglutamine,phenylalanine,phenylalanylalanine,phenylalanylglycine,phenyllactate (PLA),phosphate,phosphoethanolamine (PE),phytosphingosine,pimaric acid,pipecolate,proline,propionylcarnitine (C3),pseudouridine,putrescine,pyridoxamine,pyridoxate,pyroglutamine*,pyruvate,ribonate (ribonolactone),ribose,ribulonate/xylulonate*,salicylate,sedoheptulose,serine,S-methylcysteine,S-methylcysteine sulfoxide,spermidine,spermine,sphinganine,sphingosine,stachydrine,stearate (18:0),stearoylcarnitine (C18),succinate,sulfate*,taurine,thioproline,threonate,threonine,threonylphenylalanine,thymine,hydroxyproline,tricarballylate,triethanolamine,trigonelline (N'-methylnicotinate),trimethylamine N-oxide,tryptophan,tyramine,tyrosine,uracil,urate,urea,uridine,valine,valylglutamine,valylglycine,valylleucine,xanthine,X - 11381,X - 11787,X - 12206,X - 12462,X - 13007,X - 13504,X - 13835,X - 14056,X - 14838,X - 17299,X - 19913,X - 21785,X - 21928,X - 22775,X - 22917,X - 22937,X - 23026,X - 23085,X - 23593,X - 23639,X - 23662,X - 23710,X - 24077,X - 24243,X - 24257,X - 24435,X - 24686,X - 24724,X - 24730,X - 24765,X - 24813,X - 25035,X - 25102,X - 25109,X - 25244
323752_MG,17,2969910.0,538184.0,1171584.0,302291.0,2672682.0,2104421.0,1005314.0,1350956.0,30722.0,1408657.0,1120365.857142857,309833.0,258374.0,505444.0,547792.0,373741.71428571426,193508.0,4739155.0,1268552.0,96148.0,776996.0,177974.85714285713,1704809.0,3974347.0,1769636.0,1778968.0,1921569.0,301065.0,62018.0,747137.1428571428,2076461.0,288615.0,274333.0,108815.57142857143,246069.0,162092.85714285713,9634978.42857143,75932.0,9068017.0,395149.0,1299733.0,9041312.0,2344471.0,16190719.0,219277.0,610473.0,60781648.0,7725694.0,1821862.0,4327588.0,2196314.0,406894.0,265284.0,188993936.0,60406644.0,60672216.0,1531869.0,623148.0,461365.0,6848764.0,1450140.0,9902001.142857144,19056266.0,147128.0,26210394.0,2884217.0,3814843.0,39616268.0,191522016.0,26511386.0,22875642.0,8868954.0,1218013.0,1820212.0,186742.0,1265747.0,1035825.0,514873.0,2132983.0,355470.0,878835.0,11925259.0,356568.85714285716,96013.14285714286,1498933.0,332066.5714285714,119943.0,204400.0,1795433.0,369823.0,46449728.0,2729082.0,373055136.0,125402392.0,3850686.0,266288.0,11653966.0,7345434.0,3406371.0,174140.0,52914972.0,1012959.0,1378670.0,232123280.0,20641834.0,13200872.0,1918606.0,842175.0,2830101.0,20820048.0,534618.0,658178.0,105573.0,832101.0,13075956.57142857,126306944.0,266172.5714285714,429027.0,742026.0,2252029.0,100302152.0,489226.0,79608.0,536731.0,481487.0,624430.0,155793104.0,769986.0,59043.0,891174.0,431111552.0,268201808.0,922204.0,2145735.0,6540961.0,76134440.0,1366678.0,60040916.0,870895.0,1895787.0,33126972.0,5017515.0,26329786.0,571940.0,112474168.0,4985662.0,214788.0,82818.0,2898546.0,297061.0,565606.0,998210.0,234165.7142857143,457317.0,569533.5714285715,330184.4285714286,5183353.0,436629.0,6326945.0,1058678.7142857143,15496889.0,4401034.0,673369.0,715338.4285714285,112552.0,68517.42857142857,11499034.0,2429098.0,92373.0,913240.0,147407.0,15420048.0,455994.0,3914646.0,78581.57142857143,585416.0,983084.0,1229826.0,967265.0,24794278.0,4121247.0,192005.0,137498.0,2554508.0,1505381.0,968107.0,86046.0,118343.28571428571,838724.0,219260656.0,2116575.0,8820356.0,5115941.0,2929823.0,1689515.0,105885.71428571429,478439.0,1949135.0,140648480.0,1528569.0,1330268.0,643507.0,462158.0,215105.14285714287,8915595.0,4649680.0,720715.0,250503.0,690677.0,284630.14285714284,219821.0,33228432.0,282239.0,231755.0,4954371.0,926023.0,295403.0,381437.0,3003558.0,646135296.0,68044.0,27488384.0,14283501.0,56598824.0,2006641.0,5365527.0,46844428.0,1923017.0,213167.0,56543412.0,49062.0,16767859.0,528945.0,56948.0,30200156.0,1707873.0,52946624.0,195725.0,1423747.0,2504543.5714285714,1000442.0,57457028.0,7075937.0,5775473.0,8197789.0,12042082.0,172793.0,672335.0,134380.57142857142,1573562.0,730926.0,972755.0,107929.0,21119254.0,67084.0,84286.0,488623.0,1162624.0,1361237.4285714286,452073.0,18071886.0,902602.0,337990.4285714286,2461798.0,209152.0,125670.0,97210.28571428571,843455.0,192909.0,183392.0,6360156.0,503390.0,352708.0,878472.0,3436474.0,904956.0,499361.0,5407022.0,1250494.0,20265302.0,985087.0
323756_MG,20,336823.0,266704.14285714284,799259.0,53499.28571428572,90786.0,70973.0,69081.28571428571,164454.0,243224.0,1047752.0,1848333.0,301888.0,292842.85714285716,592884.0,2049027.0,1077369.0,1148152.0,142204272.0,401673.28571428574,235996.7142857143,110775.0,610084.7142857143,1206687.0,1916962.0,1144988.857142857,1394490.0,1287537.0,196749.2857142857,401468.0,364004.85714285716,585303.0,40488.0,176262.14285714287,59226.0,657084.0,28389.0,91830592.0,343477.0,9337211.0,314265.0,1167261.0,1727357.0,572583.0,4128864.0,171109.85714285713,242723.0,27344284.0,66209.0,6310055.0,22007938.0,1165663.0,149517.0,153102.0,10071568.0,161108.0,10816321.0,1381677.0,426196.0,940646.4285714285,2974090.0,429110.0,10990773.0,7171169.0,95177.71428571429,4238251.0,2744789.0,183577.0,5627873.0,80985688.0,41944952.0,894594.0,964633.0,198013.0,273713.0,238218.42857142858,1804761.0,12974039.0,175146.0,1150927.0,248273.0,132266.0,2415775.0,529737.2857142857,317609.0,471266.4285714286,799565.2857142857,455667.85714285716,1036579.0,85320.85714285714,613775.0,8643828.0,510785.0,132798696.0,57796084.0,169598.85714285713,439450.0,448355.0,1059920.0,941907.0,1642544.0,14996636.0,472820.0,639551.0,183403600.0,2051321.0,3130378.0,305202.14285714284,118782.42857142857,2475537.0,8330934.0,725460.0,202919.0,52160.142857142855,54465.42857142857,25135598.0,9814393.0,207457.0,119014.0,128789.28571428571,568742.0,46234852.0,479072.0,1898914.0,373475.0,945033.7142857143,97216.0,22892128.0,286244.5714285714,39074.0,402566.71428571426,108067544.0,39508936.0,114762.0,92767.0,223246.7142857143,5583719.0,161125.2857142857,7781570.0,671694.0,159549.42857142858,8694305.0,850611.2857142857,4343114.0,130708.0,52517476.0,997400.0,813424.2857142857,610437.5714285715,1549520.0,215086.2857142857,587415.0,230492.0,233314.0,557389.0,432055.0,176219.0,3594515.0,410388.0,14484149.0,4517253.0,2263718.0,1956554.0,415509.0,31542054.0,150043.7142857143,46602.0,240221.0,94826.0,211065.2857142857,3803869.0,7532671.0,3167938.0,730108.0,581067.0,74266.57142857143,1020342.0,107959.57142857143,105992.0,1480817.0,6532857.428571428,653918.0,253356.57142857142,95855.42857142857,577349.0,2941298.0,9077281.0,291466.0,163528.85714285713,2479849.0,18894024.0,317844.5714285714,260893.0,5196715.0,2321069.0,4904888.0,67660.85714285714,397872.0,20189360.0,92086568.0,785816.0,314956.0,23909094.0,78444.0,219654.0,1892538.0,2602255.0,570363.4285714285,724454.0,397450.28571428574,512252.0,912638.0,7366134.0,120858.0,168484.42857142858,2006198.0,481199.5714285714,42216.0,286454.14285714284,2282200.714285714,504778944.0,89881.0,407770944.0,4839922.0,58171612.0,340984.0,651283.0,12019311.0,235450.57142857142,1314075.0,10603722.0,758295.0,4273675.0,1200101.0,472820.0,3118405.0,26321328.0,4501393.0,187442.0,2472486.0,1604052.0,359205.0,23580086.0,160438.0,539949.2857142857,252771.0,20697082.0,199207.85714285713,282948.0,204655.0,445700.71428571426,202893.0,36431.0,539530.0,1802216.0,71410.0,323273.0,257675.0,462131.0,2324819.0,444300.0,5360401.142857143,1011393.0,150626.0,213098.0,156365.0,153459.57142857142,386197.0,210101.0,600764.0,272611.4285714286,571284.0,328873.71428571426,333112.0,72049.0,32472.0,663769.0,47747.857142857145,89784.0,98204.57142857143,481329.0,397425.4285714286
323757_MG,11,140136.0,377146.0,230050.0,54386.142857142855,403677.0,262145.0,73690.0,234895.0,98563.14285714286,573822.7142857143,338035.85714285716,376596.0,432138.0,346701.0,148434.0,380166.85714285716,551350.7142857143,786093.0,447053.28571428574,281184.0,46282.0,120336.0,1253903.5714285714,910091.0,837388.0,1565114.4285714286,919085.0,161355.7142857143,45412.0,936032.0,1471940.142857143,116802.28571428571,1159069.0,66725.57142857143,2451467.0,90884.0,501389.0,203952.0,4363437.0,178232.0,176545.0,4775708.0,879406.0,7463096.0,1468487.0,406877.0,14000586.0,842759.0,313628.0,200387.0,245559.0,106938.71428571429,143677.0,16885102.0,15467543.0,19756036.0,486508.0,153254.0,247513.0,3421252.0,446727.5714285714,91949.0,6816705.0,69547.0,5034121.0,2125192.0,445252.0,9153611.0,82240976.0,14207261.0,1484980.0,423944.0,100325.0,484957.0,153579.85714285713,338066.0,143172.0,111344.0,687915.2857142857,328305.5714285714,127481.14285714286,3204949.0,470861.0,282992.71428571426,374380.5714285714,192579.14285714287,398275.28571428574,84177.57142857143,54019.0,259503.0,16791788.0,446072.0,126158832.0,15459374.0,304439.0,390709.71428571426,3348232.0,4851736.0,1659612.0,122307.71428571429,10723138.0,308949.0,184659.0,72102992.0,4551126.0,2873738.0,311872.4285714286,48104.0,1420923.0,15932118.0,2588840.0,203406.2857142857,54271.0,148411.0,8741111.142857144,17173504.0,191469.2857142857,85209.85714285714,61400.0,279422.0,54403948.0,68696.0,636037.7142857143,80148.0,5662415.0,223260.0,35197116.0,773649.8571428572,86968.14285714286,450230.0,164596208.0,72085496.0,171444.0,204194.0,767976.0,12927961.0,143450.14285714287,2266121.0,512170.0,576467.0,14252575.0,1847618.0,13001447.0,256668.0,61073332.0,4102475.0,457425.0,275357.5714285714,690048.0,113255.57142857143,290618.0,166404.85714285713,381721.85714285716,162833.42857142858,359860.71428571426,178998.7142857143,608399.0,139209.2857142857,608456.0,1255883.857142857,424684.0,345605.0,134862.14285714287,1709004.2857142857,52437.0,73669.0,257236.0,164340.0,175326.2857142857,897332.0,856186.7142857143,2264537.0,157627.2857142857,1235418.0,72212.0,1424640.0,90816.14285714286,1320462.0,1224448.0,14941448.0,161935.85714285713,1048748.0,113690.14285714286,467720.0,338569.0,1518895.7142857143,109959.0,69181.85714285714,208427.0,66581956.0,224932.0,305891.0,1017486.0,1551704.0,2237263.0,100792.14285714286,450109.0,783014.0,28578336.0,225971.0,448301.0,519402.0,108931.57142857143,245778.0,1083006.0,807487.0,434177.71428571426,370270.0,480316.0,426640.0,341636.0,7499077.0,80560.85714285714,64089.71428571428,836366.0,218063.0,215366.0,1162367.0,828679.0,522701952.0,142249.0,10578578.0,4044402.0,30802680.0,122682.0,802421.0,7804075.0,298046.0,160465.0,2837255.0,39651.0,4393728.0,318764.28571428574,198587.85714285713,7758599.0,487018.0,8602260.0,310560.4285714286,936595.0,653207.1428571428,1562814.0,15011652.0,633574.0,386871.0,1252060.0,1237651.0,94180.0,152178.57142857142,26167.0,4386514.0,42751.0,434707.0,227979.57142857142,1244805.0,186042.14285714287,167785.7142857143,229121.0,131026.0,830410.0,586552.0,7404950.0,176656.0,199120.85714285713,288039.0,123817.85714285714,154966.14285714287,592034.8571428572,365611.0,96916.0,164522.0,3131948.0,918624.0,204245.85714285713,184365.0,284562.0,695063.0,135832.0,278946.0,115685.0,268736.0,350990.28571428574
323758_MG,10,430681.0,493423.0,295578.0,103333.0,474848.0,531633.0,251619.0,324173.0,572117.0,1090878.0,957018.2857142857,130411.0,319848.0,419578.0,254605.0,348646.28571428574,330964.28571428574,11737728.0,860490.0,370058.0,125533.71428571429,53029.0,1363862.7142857143,1791463.0,528103.0,1484830.0,1462219.0,113414.0,9316888.0,578363.0,15652864.0,169460.0,1190251.0,336344.0,2015571.0,174394.14285714287,21425748.0,67489.0,7376198.0,249442.0,1668681.0,6783767.0,1356126.0,45001616.0,4943589.714285715,419524.0,32110542.0,7919780.0,467667.0,197086.0,1179823.0,1208782.0,118455.0,54738580.0,115014752.0,54926512.0,1001736.0,566330.0,364598.85714285716,5736713.0,761830.0,4053583.0,27566388.0,288508.0,18015406.0,12240437.0,977986.0,27816676.0,262101168.0,185922080.0,11257593.0,4079769.0,1165149.0,940783.0,246471.0,1522382.0,427095.0,177137.85714285713,4521429.0,260619.0,319656.0,33724424.0,504493.5714285714,371191.85714285716,378393.71428571426,447876.0,329502.85714285716,135454.85714285713,98139.0,1181745.0,61676120.0,1265846.0,324793056.0,46508332.0,1091185.0,296738.4285714286,18985174.0,2561766.0,2570690.0,163590.0,38424516.0,1519100.0,827705.0,145458624.0,16154309.0,8563745.0,201071.0,318174.0,6047644.0,13151662.0,3413721.714285714,312749.0,105444.42857142857,71375.0,6773909.571428572,67051268.0,124309.0,598137.0,42046.0,899142.0,80165096.0,882448.0,170031.0,340550.0,16921435.0,908909.0,72500968.0,519856.0,249333.0,800431.0,297761824.0,136164512.0,1751747.0,2431149.0,9919938.0,24685794.0,574292.0,5686227.0,481480.0,700510.0,17436838.0,6552435.142857143,4034610.0,452854.0,78307256.0,12303955.0,630533.4285714285,411017.0,2009852.0,308728.0,980328.0,186678.0,592232.0,2063955.0,1642761.0,720956.0,1337061.0,1553717.0,1875760.0,574679.0,3766943.0,1382715.0,2094069.0,2443672.285714286,169727.0,56389.0,1023071.0,954364.0,124641.57142857143,4965874.0,476176.0,5455821.0,256598.0,3397439.0,70839.57142857143,1867968.0,134901.0,2304650.0,1348422.0,12832275.0,766322.0,270499.0,135080.57142857142,1347788.0,30191144.0,2681013.0,2420609.0,975996.0,41101860.0,141187168.0,1675039.0,2101140.0,1089975.0,4047129.0,7375292.0,124277.57142857143,399872.0,2269709.4285714286,48077552.0,1031123.0,2671216.0,5263980.0,59304.857142857145,770203.0,7634792.0,998006.0,588593.0,1226371.0,1029638.0,465401.71428571426,449733.0,20647406.0,146221.14285714287,64729.0,1594116.0,1240544.0,214962.0,315215.0,701779.0,324399968.0,120373.0,13333300.0,7151248.0,54525400.0,538665.0,2552554.0,20858406.0,2441687.0,132361.7142857143,19339924.0,2710244.0,599086.0,541414.0,837038.0,25846800.0,6607835.0,17179452.0,207181.0,6854490.0,7113259.0,2351376.0,29379830.0,1848289.0,3080247.0,11358009.0,7194941.0,125088.0,307790.28571428574,799584.0,2599740.0,107754.0,2553667.0,545270.0,7098971.0,1609936.0,2223771.0,219450.0,2534931.0,3770322.0,247415.0,16935010.0,3522179.0,370540.0,275054.0,677902.0,138216.57142857142,102663.42857142857,529292.0,64665.0,226951.0,4212732.0,52950.0,191719.0,102534.0,1009372.0,970036.0,339700.0,913509.0,749556.0,2178086.0,873281.0
323760_MG,22,1006875.0,418985.4285714286,2207322.0,94541.71428571429,36400.0,30230.0,52103.28571428572,145064.0,200729.7142857143,1724112.0,3054336.0,221250.0,223768.0,351284.0,1803874.0,3173587.0,3659294.0,9822998.0,282916.4285714286,46931.0,207477.2857142857,693722.0,8329470.0,2382993.0,1065633.0,1588085.857142857,693945.0,127588.57142857143,206625.42857142858,587189.0,1498542.7142857143,329463.4285714286,322749.28571428574,183998.2857142857,796615.7142857143,72513.85714285714,232088736.0,242411.0,845507.0,386839.14285714284,2068439.0,613700.0,234682.0,8793323.0,303667.0,550448.0,62398952.0,59258.0,3171774.0,35806928.0,498183.0,273562.28571428574,156442.57142857142,11361343.0,679964.5714285715,10033420.0,19327086.0,241886.57142857142,2190085.0,3117197.5714285714,456221.4285714286,48417192.0,1118540.0,122787.42857142857,11467947.0,4905584.714285715,500208.0,37952844.0,26072888.0,10786738.0,493630.0,380920.85714285716,318074.0,209279.85714285713,221146.42857142858,589243.0,37637328.0,180657.0,815697.0,398783.71428571426,517623.71428571426,874374.0,430382.0,360115.0,302580.4285714286,1215587.5714285714,1358571.0,731546.0,119072.57142857143,3161591808.0,12788105.0,437885.28571428574,35095856.0,4657976.0,230192.42857142858,696510.0,846068.0,4016633.0,7986315776.0,999477.0,4021993.0,790401.0,193846.0,2265738.0,654164.0,1341297.0,169813.14285714287,91245.0,994532.0,4338076.0,94073.0,295908.14285714284,70232.0,47054.71428571428,40400996.0,10289213.0,231336.85714285713,162888.0,181297.7142857143,1972442.0,30395636.0,224132.0,10662902.0,441493.0,82948.0,352326.0,14951565.0,349290.14285714284,47075.0,341235.0,32400340.0,33684664.0,80455.0,54490.0,433404.0,9611412.0,159803.42857142858,148981824.0,493356.0,388569.0,33382748.0,1336455.4285714286,2740909.0,44226.0,55617508.0,1390055.0,796563.0,47434.0,184744.0,833211.0,701591.0,9580697.0,159522.0,277786.0,340078.0,311429.85714285716,5257542.0,158420.0,1688114.0,15221431.0,6835542.0,1029816.0,131489.0,24363984.0,174749.0,235155.0,559159.0,460131.0,1271109.0,13894766.0,9367716.0,2354165.0,1042920.8571428572,1189198.142857143,173393.0,222356.0,111059.14285714286,430492.0,4739604.0,6453237.0,4324094.0,1358571.0,99738.42857142857,2319303.0,1253033.4285714286,561839.0,17131.0,279086.14285714284,1271801.857142857,24245292.0,184345.0,313743.71428571426,1380268.0,7357344.0,1929319.0,57184.0,320478.0,229419296.0,15736974.0,436966.71428571426,156198.0,38320048.0,314011.0,201544.0,517692.0,398213.0,743013.5714285715,101908.0,319342.0,138029.0,358203.5714285714,5424564.0,134672.7142857143,129281.0,5878061.0,139302.0,468437.0,588939.0,1240677.142857143,662325952.0,234425.0,1008396032.0,4324640.0,34141520.0,948063.0,426698.4285714286,7832282.0,184722.57142857142,139791.0,4790987.0,6567905.0,1510555.0,319192.0,99882.0,3175611.0,16755141.0,5133963.0,593221.0,176535.0,1224307.5714285714,344134.0,12359669.0,553267.0,635940.7142857143,386919.0,100030432.0,335168.0,348010.0,149055.7142857143,918940.5714285715,862578.0,859115.0,940466.8571428572,152459.0,183751.42857142858,346646.85714285716,383992.5714285714,272093.4285714286,631694.0,998669.0,680110.8571428572,584314.2857142857,123435.0,487484.28571428574,379510.0,49947.0,1685969.0,181791.0,194663.0,315932.71428571426,117399.0,4973214.0,859755.4285714285,320960.28571428574,249591.85714285713,1422939.0,89671.42857142857,367986.0,93243.42857142857,336558.0,414752.14285714284
323761_MG,18,640770.0,238105.0,351884.0,112648.0,254129.0,200255.0,62204.0,408029.0,196705.0,1834219.0,1715657.0,4467708.857142857,1687483.142857143,510105.0,1938401.0,404300.0,1865341.0,26304358.0,437929.4285714286,188878.0,253106.0,409834.71428571426,1716537.0,1012945.0,1163995.0,1530038.0,1762690.0,200660.2857142857,717818.0,423860.4285714286,5558535.0,419101.0,141273.0,174505.0,322762.0,48572.0,61820632.0,552817.0,21625994.0,289790.0,1873818.0,1470412.0,8108977.0,12745417.0,313193.0,383188.0,45828024.0,449943.5714285714,4159188.0,10705797.0,1945422.0,349050.0,146555.0,15908743.0,234322.0,18827290.0,2207978.0,557276.0,539601.0,6142201.0,1283915.7142857143,18143172.0,3356291.0,141163.0,140871152.0,171717.0,49640292.0,16052389.0,186254064.0,60343360.0,796790.0,870111.0,337309.85714285716,76494.0,303795.28571428574,759941.0,27413498.0,132117.0,1309687.0,649879.0,113654.0,12685423.0,1357173.0,266814.0,1076342.0,476956.0,1000059.0,500289.14285714284,116460.85714285714,2418694.0,24882704.0,3102078.0,189491504.0,76065784.0,258316.42857142858,514942.0,2623056.5714285714,1452592.0,2002512.0,1276259.857142857,3635879.0,333713.0,1162041.0,7683985.0,3791918.0,4407049.0,280738.28571428574,85674.0,4204141.0,17983014.0,98493.0,314340.85714285716,55958.57142857143,405382.0,35312000.0,61359108.0,398514.0,133987.0,70514.42857142857,628586.0,100509792.0,1061920.0,12348196.0,80210.0,1365680.4285714286,214579.7142857143,34575880.0,238592.0,79779.0,349712.0,193411104.0,55083412.0,70526.0,139866.0,52807.0,8954960.0,39640.0,36765024.0,1036899.0,134878.0,24204974.0,1739324.0,14080753.0,1441351.0,53691632.0,1112547.0,993452.8571428572,120003.0,3291067.0,241793.7142857143,727716.8571428572,1159019.0,153257.0,572170.0,296820.0,246081.0,2210188.0,461248.0,1916346.0,4241665.0,7272707.0,2916875.0,1106501.0,4070345.0,185834.0,95701.28571428571,258316.0,177983.0,162871.0,13406980.0,2634109.0,3736153.0,559148.0,985538.0,83196.0,440103.0,137131.0,212761.0,3881058.0,4592231.0,321022.0,894905.4285714285,89400.42857142857,1328623.0,1929697.0,3595026.0,986141.0,145138.0,1136145.0,36319152.0,267936.71428571426,238382.57142857142,1167927.0,7474842.0,7647876.428571428,84876.0,461562.0,11720206.0,61757744.0,374060.0,843030.0,27025900.0,119061.0,328016.0,3197720.0,3312723.0,999983.0,1226370.0,760430.0,514583.0,690962.0,11820390.0,153738.0,163685.0,5037245.0,4442184.0,82713.0,239050.0,537908.0,494634304.0,75736.0,525410304.0,4923935.0,62452312.0,785763.0,1458981.0,19267582.0,290005.71428571426,776119.0,14063353.0,13702245.0,5470034.0,1742947.0,908889.0,7034292.0,23626034.0,12588616.0,983723.0,2595190.0,2071508.0,549246.0,20710896.0,392556.0,775672.7142857143,121614.0,74145872.0,348611.0,287387.0,207196.0,1878288.0,446338.0,449762.0,1126269.0,1548834.0,182207.0,603132.0,338812.0,2266335.0,3739385.0,505946.0,392860.0,1198561.0,273782.0,360171.0,171644.0,232461.57142857142,250860.0,436988.0,119981.0,29586.0,18255666.0,390103.71428571426,816241.0,244241.7142857143,231450.0,1109501.0,82511.0,61157.0,80350.0,489856.0,88465.0
