IGSbarcode,(N(1) + N(8))-acetylspermidine,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),1-(1-enyl-stearoyl)-GPE (P-18:0)*,"1,2,3-benzenetriol sulfate (2)","1,2-dilinoleoyl-GPC (18:2/18:2)","1,2-dipalmitoyl-GPC (16:0/16:0)","1,3,7-trimethylurate","1,3-dimethylurate","1,5-anhydroglucitol (1,5-AG)","1,7-dimethylurate",13-HODE + 9-HODE,1-carboxyethylisoleucine,1-carboxyethylleucine,1-carboxyethylphenylalanine,1-carboxyethyltyrosine,1-carboxyethylvaline,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,1-methyl-4-imidazoleacetate,1-methyladenine,1-methylhistamine,1-methylhistidine,1-methylnicotinamide,1-methylxanthine,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,1-oleoyl-GPE (18:1),1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),1-palmitoyl-2-oleoyl-GPC (16:0/18:1),1-palmitoyl-2-oleoyl-GPE (16:0/18:1),1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),1-palmitoyl-GPC (16:0),1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),1-stearoyl-2-oleoyl-GPC (18:0/18:1),1-stearoyl-2-oleoyl-GPE (18:0/18:1),1-stearoyl-2-oleoyl-GPS (18:0/18:1),1-stearoyl-GPC (18:0),1-stearoyl-GPE (18:0),"2,3-dihydroxyisovalerate",2-aminoadipate,2'-deoxyadenosine,2'-deoxyinosine,2'-deoxyuridine,2-hydroxy-3-methylvalerate,2-hydroxyacetaminophen sulfate*,2-hydroxyadipate,2-hydroxybutyrate/2-hydroxyisobutyrate,2-hydroxyglutarate,2-hydroxyhippurate (salicylurate),2-hydroxyibuprofen,2-isopropylmalate,2-methoxyacetaminophen glucuronide*,2-methoxyacetaminophen sulfate*,2-methylbutyrylcarnitine (C5),2-methylcitrate/homocitrate,2'-O-methylguanosine,2'-O-methyluridine,2-oxoarginine*,2-piperidinone,3-(4-hydroxyphenyl)lactate (HPLA),3-(4-hydroxyphenyl)propionate,3-(cystein-S-yl)acetaminophen*,3-(methylthio)acetaminophen sulfate*,3-(N-acetyl-L-cystein-S-yl) acetaminophen,"3,7-dimethylurate",3-aminoisobutyrate,3-dehydroshikimate,3-formylindole,3-hydroxy-3-methylglutarate,3-hydroxybutyrate (BHBA),3-hydroxybutyrylcarnitine (2),3-hydroxyhippurate,3-hydroxyisobutyrate,3-hydroxypyridine sulfate,3-hydroxystachydrine*,3-indoxyl sulfate,3-methyl-2-oxobutyrate,3-methyl-2-oxovalerate,3-methylhistidine,3-methylxanthine,3-phenylpropionate (hydrocinnamate),3-sulfo-L-alanine,3-ureidopropionate,4-acetamidophenol,4-acetamidophenylglucuronide,4-acetaminophen sulfate,4-guanidinobutanoate,4-hydroxybutyrate (GHB),4-hydroxyglutamate,4-hydroxyhippurate,4-hydroxyphenylacetate,4-hydroxyphenylpyruvate,4-imidazoleacetate,4-methyl-2-oxopentanoate,4-methylcatechol sulfate,4-vinylphenol sulfate,5-(galactosylhydroxy)-L-lysine,"5,6-dihydrothymine","5,6-dihydrouridine",5-acetylamino-6-amino-3-methyluracil,5-acetylamino-6-formylamino-3-methyluracil,5-aminovalerate,5-methylthioadenosine (MTA),5-methylthioribose,5-methyluridine (ribothymidine),5-oxoproline,6-oxopiperidine-2-carboxylate,7-methylguanine,7-methylxanthine,acesulfame,acetylagmatine,acetylcarnitine (C2),aconitate [cis or trans],adenine,adenosine,AMP,agmatine,alanine,alanylleucine,allantoin,allo-isoleucine,alpha-hydroxyisocaproate,alpha-hydroxyisovalerate,alpha-ketoglutarate,"androstenediol (3beta,17beta) disulfate (1)","androstenediol (3beta,17beta) monosulfate (1)",androsterone sulfate,anserine,arabitol/xylitol,arabonate/xylonate,arachidonoylcarnitine (C20:4),arachidoylcarnitine (C20)*,argininate*,arginine,ascorbate (Vitamin C),asparagine,aspartate,azithromycin,benzoylecgonine,beta-alanine,beta-citrylglutamate,beta-hydroxyisovalerate,betaine,butyrylcarnitine (C4),cadaverine,caffeine,carboxyibuprofen,carboxyibuprofen glucuronide*,carnitine,carnosine,catechol sulfate,"ceramide (d16:1/24:1, d18:1/22:1)*","ceramide (d18:1/14:0, d16:1/16:0)*","ceramide (d18:1/17:0, d17:1/18:0)*","ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*","ceramide (d18:2/24:1, d18:1/24:2)*",cetirizine,C-glycosyltryptophan,choline,phosphocholine,cis-4-decenoylcarnitine (C10:1),citrate,citrulline,clotrimazole,cortisol,cotinine,creatine,creatinine,cystathionine,cysteine,cysteine-glutathione disulfide,cysteinylglycine,cysteinylglycine disulfide*,cystine,CDP-choline,cytosine,dehydroisoandrosterone sulfate (DHEA-S),deoxycarnitine,desmethylcitalopram*,desmethylnaproxen sulfate,dexpanthenol,dextromethorphan,diacetylspermidine*,diethanolamine,dihydroorotate,dimethylarginine (ADMA + SDMA),dimethylglycine,diphenhydramine,doxycycline,ergothioneine,erythritol,erythronate*,escitalopram,ethylmalonate,fluconazole,fluoxetine,formiminoglutamate,fructose,fucose,fumarate,gabapentin,gamma-aminobutyrate (GABA),gamma-glutamyl-epsilon-lysine,gamma-glutamylthreonine,gluconate,glucose,glucuronate,glucuronide of C10H18O2 (7)*,glucuronide of C10H18O2 (8)*,glucuronide of C8H16O2 (1),glutamate,glutamine,glutaminylleucine,glutarate (C5-DC),"glutathione, oxidized (GSSG)","glutathione, reduced (GSH)",glycerate,glycerol,glycerol 3-phosphate,glycerophosphoethanolamine,glycerophosphoglycerol,glycerophosphoinositol*,glycerophosphorylcholine (GPC),glycerophosphoserine*,glycine,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",glycosyl-N-behenoyl-sphingosine (d18:1/22:0)*,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),glycylisoleucine,glycylleucine,glycylvaline,guaiacol sulfate,guanidinoacetate,guanine,guanosine,gulonate*,heme,heptadecasphingosine (d17:1),hexadecasphingosine (d16:1)*,hexanoylcarnitine (C6),hippurate,histamine,histidine,histidylalanine,homoarginine,homocitrulline,homocysteine,hydantoin-5-propionate,hydroxybupropion,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH)),hypotaurine,hypoxanthine,ibuprofen acyl glucuronide,imidazole lactate,imidazole propionate,indoleacetate,indolelactate,inosine,isobutyrylcarnitine (C4),isocitric lactone,isoleucine,isoleucylglycine,isovalerylcarnitine (C5),kynurenate,kynurenine,lactate,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),leucine,leucylalanine,leucylglutamine*,leucylglycine,lignoceroyl sphingomyelin (d18:1/24:0),lysine,lysylleucine,malate,maleate,maltopentaose,maltose,maltotetraose,maltotriose,mannitol/sorbitol,mannonate*,mannose,metformin,methionine,methionine sulfoxide,methyl-4-hydroxybenzoate,methyl-4-hydroxybenzoate sulfate,methylmalonate (MMA),methylphosphate,methylsuccinate,metronidazole,mevalonate,mevalonolactone,myo-inositol,N(1)-acetylspermine,N-(2-hydroxypalmitoyl)-sphingosine (d18:1/16:0(2OH)),"N,N,N-trimethyl-5-aminovalerate","N,N-dimethyl-5-aminovalerate","N1,N12-diacetylspermine",N1-Methyl-2-pyridone-5-carboxamide,"N2,N6-diacetyllysine",N4-acetyl-5-hydroxysulfamethoxazole*,N4-acetylsulfamethoxazole*,"N6,N6,N6-trimethyllysine","N6,N6-dimethyllysine",N6-acetyllysine,N6-methyllysine,N6-succinyladenosine,N-acetyl-1-methylhistidine*,N-acetylalanine,N-acetylalliin,N-acetylarginine,N-acetylasparagine,N-acetylaspartate (NAA),N-acetyl-cadaverine,N-acetylcysteine,N-acetylglucosamine 6-sulfate,N-acetylglucosamine/N-acetylgalactosamine,N-acetylglutamate,N-acetylglutamine,N-acetylhistamine,N-acetylhistidine,N-acetylisoleucine,N-acetylleucine,N-acetylmethionine,N-acetylmethionine sulfoxide,N-acetylmuramate,N-acetylmuramyl-alanyl-isoglutamine,N-acetylneuraminate,N-acetylphenylalanine,N-acetylputrescine,N-acetylserine,N-acetyltaurine,N-acetylthreonine,N-acetyltyrosine,N-acetylvaline,N-alpha-acetylornithine,naproxen,N-delta-acetylornithine,N-desmethyl tramadol,N-formylmethionine,nicotinamide,NAD+,nicotinamide ribonucleotide (NMN),nicotinamide riboside,nicotinate,nicotine,N-methylhydantoin,N-monomethylarginine,norbenzoylecgonine*,norfluoxetine,nornicotine,N-palmitoyl-sphinganine (d18:0/16:0),N-palmitoyl-sphingosine (d18:1/16:0),N-stearoyl-sphinganine (d18:0/18:0)*,N-stearoyl-sphingosine (d18:1/18:0)*,octanoylcarnitine (C8),O-desmethyltramadol,O-desmethylvenlafaxine,oleoylcarnitine (C18),ornithine,orotate,orotidine,O-sulfo-L-tyrosine,palmitoleoylcarnitine (C16:1)*,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,palmitoyl sphingomyelin (d18:1/16:0),palmitoylcarnitine (C16),pantetheine,pantothenate (Vitamin B5),paroxetine,p-cresol glucuronide*,p-cresol sulfate,phenethylamine,phenol sulfate,phenylacetate,phenylacetylglutamate,phenylacetylglutamine,phenylalanine,phenylalanylalanine,phenylalanylglycine,phenyllactate (PLA),phosphate,phosphoenolpyruvate (PEP),phosphoethanolamine (PE),phytosphingosine,pimaric acid,pipecolate,prolylhydroxyproline,proline,prolylglycine,propionylcarnitine (C3),prostaglandin A2,prostaglandin B2,prostaglandin E1,prostaglandin E2,prostaglandin E3,prostaglandin F2alpha,pseudoephedrine,pseudouridine,putrescine,pyridoxamine,pyridoxate,pyroglutamine*,pyrraline,pyruvate,quinate,ranitidine,ribitol,ribonate (ribonolactone),ribose,ribulonate/xylulonate*,ribulose/xylulose,S-adenosylmethionine (SAM),salicylate,sarcosine,sedoheptulose,serine,S-methylcysteine,S-methylcysteine sulfoxide,spermidine,spermine,sphingadienine,sphinganine,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*","sphingomyelin (d18:0/18:0, d19:0/17:0)*","sphingomyelin (d18:1/14:0, d16:1/16:0)*","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)","sphingomyelin (d18:1/20:0, d16:1/22:0)*","sphingomyelin (d18:1/20:1, d18:2/20:0)*","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*","sphingomyelin (d18:1/24:1, d18:2/24:0)*","sphingomyelin (d18:2/16:0, d18:1/16:1)*","sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*","sphingomyelin (d18:2/24:1, d18:1/24:2)*",sphingosine,stachydrine,stearate (18:0),stearoyl sphingomyelin (d18:1/18:0),stearoylcarnitine (C18),succinate,sulfamethoxazole,sulfate*,tartarate,taurine,theobromine,theophylline,thioproline,threonate,threonine,threonylphenylalanine,thymine,tramadol,hydroxyproline,tricarballylate,triethanolamine,trigonelline (N'-methylnicotinate),trimethylamine N-oxide,tryptamine,tryptophan,tryptophan betaine,tryptophylglycine,tyramine,tyrosine,tyrosylglycine,uracil,urate,urea,uridine,valine,valylglutamine,valylglycine,valylleucine,venlafaxine,xanthine,xanthosine,X - 07765,X - 09789,X - 11261,X - 11299,X - 11381,X - 11612,X - 11615,X - 11787,X - 11843,X - 12007,X - 12013,X - 12100,X - 12206,X - 12216,X - 12462,X - 12680,X - 12740,X - 13007,X - 13504,X - 13729,X - 13835,X - 14056,X - 14838,X - 15150,X - 15486,X - 15666,X - 16343,X - 17299,X - 18165,X - 18779,X - 19913,X - 21283,X - 21729,X - 21785,X - 21796,X - 21928,X - 22775,X - 22917,X - 22937,X - 23026,X - 23038,X - 23048,X - 23085,X - 23423,X - 23581,X - 23593,X - 23639,X - 23644,X - 23662,X - 23673,X - 23710,X - 23908,X - 23950,X - 24077,X - 24243,X - 24257,X - 24410,X - 24435,X - 24686,X - 24724,X - 24728,X - 24730,X - 24765,X - 24813,X - 24931,X - 24991,X - 25035,X - 25102,X - 25109,X - 25111,X - 25180,X - 25244,X - 25259
323747,313812,,,,,,,,,,,,,94013,731484,,,,,316307,,553214,527459,3489105,184262,196290,419121,,,,,,245456,,191602,,,,,,,,,,,,82939,550756,,,,2400547,,731805,1161663,5961413,,,,,,,263826,121905,,188588,1400956,871286,381308,,,90896,,568263,,,2516869,,,43574,,,2143691,383899,,223489,2044369,402626,,,187184,,,229999,,720524,506164,60177,126737,300258,204615,555104,,,,,,,869093,75505624,248428,175892,,3831519,462818,2224820,,,,2055632,6201259,5903170,321813,,441938,43480332,473562,,6754195,1502209,7045066,560935,,,,,109806,893447,,,212620,11139138,,166416,23973226,,,1806324,111258,,2887226,,41008900,,,,5114446,,,,,,,,,,21750484,6176121,,2577931,16250095,,,,56729448,52888368,,1030586,,121532,,107151,,1787386,,15281274,,,,,,273717,4180181,2225184,570721,,,,34623,11176716,,785473,,,308726,352092,854924,441226,,,483508,,663416,5870413,432586,86869,,,67226936,29289910,,1017553,,,3590530,985743,1133537,525414,150134,198808,,1679579,2472217,,,,,,,,5754141,3135980,163771,358744,,491013,81882,,264300,33024124,17288720,,,414774,108802,210070,,,489139,43083592,,735805,17457112,,147560,70833,436396,176697,42123692,,,215290,449331,120034016,,,51677868,87939,96866,242436,,10261453,,18919878,790896,,11312900,,4074616,12906330,314375,,,58897688,1172818,,,636688,,387989,,95733,,414737,,,760732,,497035,275209,,,,523957,1022234,81539,145810,,141358,4283086,182759,231460,1606538,1008209,27505508,,,3887133,729409,651071,19975146,433188,,,781463,496289,335387,,4724131,,12027682,2245123,827650,829759,,56256,2918805,,321824,,107621,1230338,,,,2094061,,95960,,,,,,,,,,,,,10067921,2351392,,144439,,,192969,,,1592037,,,1439474,140915296,664981,,197294,7094488,20481334,,140391,681357,4144619,,3100759,161907,469044,24821706,,29568010,,365194,,,,,,,,822834,47378644,97595,490230,3059929,,3711615,,,,1716160,291541,561683,113550,,,,444575,9372767,,,2958218,,,1459126,,,,,,,,,,,,,3184790,20408944,516961824,,116162,628448832,,5799567,105073,73022120,690808,,245334,1632226,12121608,,2996905,,7172217,2551692,1380237,1640204,1936181,708768,4305329,,,133323208,4549382,,314761,4492311,2932530,293005,55066008,721993,537730,1528758,,66459092,,,,28206,,,189028,106888,,,64889,,172518,850705,,,,,271843,139308,,1458425,4054122,207297,,285134,,,531401,,,236224,,,976525,36706,4161502,473807,965480,3356287,357965,,1345492,76886,,,384525,160307,739198,1437926,,242781,200435,,245390,,1662256,2224537,746368,308320,203196,,,799330,,,,,72633,997759,,,,
323748,1007950,,,214829,,,,,,137231,,,312789,,738652,31510,67170,70586,26276,220236,,,775241,1274747,,,,,,,,,179658,,410332,,,,,,,,,,,,,970793,,,,1056102,,,803528,6405946,,,,,,618846,266512,202582,,,,311588,280835,,,,,1095599,,1477400,1395022,,185798,,,,,,,,2836512,,,,,,,,,,225472,,185544,320197,,239758,,,,101500,186595,,,152258336,604504,,34512,6484274,358139,700212,,,,4802151,1033365,1876810,1757626,,637856,42151164,1916317,,5994076,3208539,4367495,1877111,,,,357398,,,,,,10069645,,9117394,27648462,,,2123679,446733,,4755622,1735325,15110571,,,,17530730,264081,,,,,,,,,19303140,23866146,,923745,18654324,,,,162161200,14162957,,1495510,,2777850,356522,272755,337436,602653,,8448963,,,,,,113268,,522882,,,,571133,,3462553,,344020,,,597419,,500448,643516,,,70409,,,34066276,,,,,101320328,84041296,140694,,,1398897,4476950,1966104,,14529184,266115,226034,165387968,4784811,4419681,,,,,211580,322664,,1974117,2721600,3688877,,,,,,,6429281,23469490,,310602,91376,,,,,1395826,85374416,,143605,602362,,,19650442,,,32189860,,341797,95624,318135,122100800,,269215,65667116,843412,583408,1239828,,14347613,294498,42099792,669038,82047,23288502,,4027953,,,,,58364908,2024531,,,,,,,,,941675,72957,,611057,,115431,,64415,,,345208,274819,,64490,,,2308892,,,357907,1140317,3147185,,,3659663,1012841,217076,3374519,,,58826,551723,106565,,,14349613,15475,2206818,3449764,745263,663851,,71020,79797,,440848,,67631,593112,,,,1864131,,,,,,,,,,,,,,,8258627,332027,,,,,1042254,,,2476299,,,454874,7068644,322937,,,236631,47682940,324035,341768,305235,4954644,53680,9323027,,466570,3619927,,38667656,,465199,,,,,,,,384798,15215712,,146435,1354038,,3435672,,,,,1357716,,94992,140027,,378568,,11596154,267351,141867,3018398,208282,,,,,,,,,,,,,,,157504,168249,416845632,,72122,417899424,,4893533,135130,52288564,,,284555,1246920,12661172,711582,246282,,22049446,160794,3254896,291522,416963,,6889164,,,19538792,4917173,,692607,495722,1167667,3133349,32263478,440365,,3662024,,25208454,139925,,,,,152895,130742,232675,287955,,,,,126142,,1004873,,,217477,120720,,213639,5515643,,,,,,,,,,,228517,851515,55914,,211163,10092201,,,,,,,,,,98902,741652,,665296,,,134729,232987,3408817,,507508,804891,,,226920,787818,152235,,,,138760,3352234,,,490476,
323752,2969910,,,,,,,,,,,,538184,,1171584,302291,2672682,2104421,1005314,1350956,,30722,1408657,,936156,,,,,,,,309833,,258374,,,,,,,,,,,,,505444,,196845,853953,547792,,,193508,4739155,,,,,,1268552,96148,776996,131928,,1704809,3974347,,,,,,1769636,,1778968,1921569,,301065,,,,544308,62018,,,2076461,,,,,,,,599173,1056290,288615,,,274333,,246069,,,,73720,,,,,75932,,,9068017,395149,1299733,,,,9041312,2344471,16190719,219277,,610473,60781648,7725694,,,1821862,4327588,2196314,,,,406894,265284,430848,,,,188993936,1696002,60406644,60672216,,,1531869,623148,461365,6848764,1450140,,,,,19056266,,,,,,,,,147128,26210394,2884217,,3814843,39616268,,,,191522016,26511386,,22875642,291707,8868954,1218013,1820212,186742,1265747,,1035825,,,,,537820,514873,3878632,2132983,355470,,,878835,,11925259,,,,,,1498933,,119943,,,204400,1795433,369823,46449728,2729082,,,,373055136,125402392,3850686,266288,,11653966,7345434,3406371,174140,52914972,1012959,1378670,232123280,20641834,13200872,,,,128745,1918606,842175,,2830101,20820048,534618,658178,,,105573,46487,,,126306944,121520,,429027,742026,,,,2252029,100302152,,489226,79608,,536731,481487,624430,,155793104,1500424,769986,59043,891174,431111552,,,268201808,922204,2145735,6540961,,76134440,1366678,60040916,870895,1895787,33126972,5017515,26329786,571940,68344,242163,,112474168,4985662,,,214788,,,,82818,,2898546,297061,,565606,,998210,,,,,457317,,,,268551,,5183353,,,436629,6326945,,327510,,15496889,4401034,673369,,112552,,,11499034,2429098,92373,,913240,16516,147407,15420048,455994,3914646,,,,,585416,,983084,1229826,57342,,,967265,,,,,,,,,,,108773,,,,24794278,4121247,300022,,,,192005,137498,,2554508,,,1505381,968107,86046,,,838724,219260656,2116575,8820356,5115941,2929823,,1689515,,478439,1949135,1875567,140648480,1299840,1528569,,,,,,,,1330268,643507,462158,,8915595,,4649680,33488,,,720715,250503,690677,63817,,,,219821,33228432,282239,231755,4954371,926023,,295403,,,,,,,,,,,,,381437,3003558,646135296,,68044,27488384,,14283501,,56598824,,,2006641,5365527,46844428,1923017,213167,,56543412,49062,16767859,528945,56948,,30200156,,638588,1707873,52946624,2832988,195725,1423747,,1000442,57457028,7075937,5775473,8197789,,12042082,,,,,,172793,,46197,672335,,,,,,,1573562,,,730926,972755,,107929,21119254,67084,294278,,,947243,84286,644815,,488623,,,1162624,,,452073,18071886,902602,,,,2461798,,818618,209152,125670,,,,843455,,,192909,183392,6360156,,503390,352708,878472,98420,3436474,904956,499361,,67854,5407022,1250494,20265302,54121,206085,985087,
323754,1315079,461144,875469,1898920,194533,257397,,,,373615,,,,,364546,69740,396200,395389,469702,510012,,,,,,149425,,,,,,,688019,,2043423,251875,530243,56593,62860,,,1692242,181090,,87984,83790,,358804,,,,107345,,,412367,13652840,,,,,,992166,1903629,,,,,3889304,,,,,,,,,1681290,,326945,,,,,161912,,1080100,652331,,,,,,,,,276268,96293,,,917612,73105,798823,,,,,25910,,,19210026,,,,9503022,,740811,,,,6447693,2373263,20461466,2656280,,300864,38894996,364421,,,623133,1073163,754040,,,,,139734,,,60120,,55612024,,8278450,26641076,,,1349412,217329,266990,5518025,908634,2339061,,,,10838948,117680,,,14278,,216080,,,46427,53024584,497063,,10454244,31444084,,,,184199968,15119907,,3334713,,1095046,,,116395,87626,,3141146,,,,,,152837,,881877,,,,383902,,6702941,,,,,,833287,,534986,,280001,349977,,1473385,12095917,1038018,,,,166513472,36711532,,,,11588525,5638478,3610702,,13243786,941279,817851,100196736,9005092,5344227,,,271406,,,,,924354,12195317,4876979,354318,,347849,99667,,,21075040,35868984,,233884,,,,,313928,1032605,77656184,,111174,718695,,350236,6952122,504445,,30145234,,,,452341,315112992,,779165,74480544,250932,403256,543318,322731,10378118,,52787160,740754,280037,19415096,7703101,24181568,1758681,74854,,,59061832,1147434,,,,,,,,,2039566,344378,152936,484930,,541733,,,,,94730,,,,563898,,1704308,,,304007,357862,,,,3652867,518424,277417,208765,,,,770230,73763,,39824,17472942,,208303,7550999,138035,1168904,,,,,,,,3174892,,,,1046469,,,,,,,1688986,889322,321062,455574,,,,,6368409,,127292,,,833521,6231251,421376,,1293491,,,713700,,50829,,,563120,73668296,58817,,1455054,4154657,,2339444,663366,,1504685,,44889920,,1606995,,,,,,,,561820,6830828,,210712,891073,,1664586,,,43786,,1309276,,80826,,,,471062,16175722,,,3502012,2853025,,3997112,,,,105256,174885,,,,81796,,,,7396222,,484776992,270538,486164,44307044,,309909,,38003868,,,428361,2102898,9204266,,,,18626594,9447033,4583444,,,490189,14192594,,,8355166,19395054,,508640,1026864,,3374167,14464407,364157,,1302010,,35474868,,,,15777,,290008,20057,,201378,,,,,,,1269079,,,,2343943,,,4223276,,,,,,,,,,,373968,500304,,352157,482457,4205604,343436,,497382,,755092,,,,,,,,,,,218726,,3586247,,11290045,,,,86694,686915,148744,,,738376,459193,666533,,,226134,
323755,3087158,498825,407508,895849,247754,,,,140049,610786,98730,85428,1460618,385983,684063,531128,1304409,3028648,1561835,1399401,,283477,3899943,,3169529,984238,,162501,,87327,,,913848,160501,2156243,312549,428095,86848,70760,,,1555629,512401,110754,105916,92666,,1667641,504635,,,,782050,360452,464694,11851820,155956,,,,,1185763,596387,,242623,410881,,3383844,,117887,48409,121459,,804249,,1439801,5049473,,501560,,61313,,,2597155,,206918,47313976,,,,229763,110694,521165,3078485,,,2756567,,,409402,,231710,237838,,,,750418,308687,1007712,,1948308,553685,,22672890,1883845,3858259,,227169,,11291614,3766249,69474144,1208057,,466872,115775408,9268718,,,889114,265368,4419495,,,,4156029,439775,438931,,,363825,133443016,15551967,87269184,170987360,,,3604060,1569982,784025,9011429,2792539,,1001325,,,34382908,,665129,,,,,,,404692,42127292,5242079,250522,11899154,50828156,,,,392711392,157022928,,49236024,632085,17438542,1645709,2788034,434856,10054661,93248,2160337,,,154189,,,,,4319546,1101758,,,2578564,,26714830,,838594,,,344987,595360,1018963,306584,,,828845,3045538,2367919,97162168,6885847,106979,38026,,1293438720,88899152,4593654,237469,147581,41696028,17101840,6732816,369254,50956652,3981377,1049742,296353120,24241858,28248932,,,,689464,4193648,1865436,103851,9340041,31067540,768781,1218859,,,401446,246499,,,160935200,829593,1401042,336815,402709,437999,,206260,3608451,233920688,,1167657,448832,,370223,750870,614782,162320,400632096,4546906,1367150,127590,768192,1735315200,277454,561896,681796096,1767636,6447919,13312583,243953,116519680,3220981,34400524,1669855,9044509,169042992,62518924,217959200,1050423,854823,381260,,217734272,22712834,,,1325697,,363258,,1681623,1632436,4048578,1154326,,1069322,,363651,762405,97094,,,3418822,,,219280,496023,319579,5850684,,428665,1246981,3695784,813592,182386,,12388480,2366131,1213667,,221503,129489,115683,4067936,1630715,,459769,16520074,93110,900350,32061078,129882,5380959,147123,251815,,,190626,,201469,3304927,706404,694877,783924,4874369,,,900878,,,,412475,2320750,185195,295985,182260,,,,150389888,138956,396646,140683,,417863,2780336,342527,73393,4881152,,103863,5362678,,1649378,,329759,9897775,539702336,2781288,19330330,1653514,7460919,,4024013,422180,717640,4310257,5361561,175256240,1612631,2045415,,,,,,,,2632047,3167942,178033,514160,4209410,29791,3478548,1259837,,30897,1936091,4967873,6058978,1051861,629539,505620,,4539397,45607760,264807,512234,11032803,30051576,695211,2570396,64045,,,,,,,,,,,,7341149,237171,544048768,126644,162546,118517272,,4500600,,112375016,,,1433875,5958594,76786664,4475489,483511,,69601368,87978,1155651,912570,876572,,77395824,,1844322,162775,83238512,4694153,424423,5610216,12558768,7403472,157945360,13368554,18686076,15149632,,7004395,,,,339521,,514651,,,713910,,59848,,,234041,319606,9057760,,1082101,250777,6598715,47380,802708,15547108,874553,1063402,298819,,354437,1350558,1178975,27499,1821813,242283,,4971523,,4766406,840170,86458992,3672600,324441,,,7297777,,,1588308,294182,252980,230257,,313352,,,320464,297073,16220752,,2318558,372100,1429226,346708,5760664,1032577,294629,,,16783278,4243237,5126197,576435,2837137,1201141,
